payment_id,customer_id,decision_number,decision_type,selected_action,failure_class,reasons,probabilities,expected_values,fallback_used,risk_checks_passed,policy_version,dry_run
TXN0000079401,C002668,1,fallback,payment_link,customer_decline,"[""decision_uncertain"", ""expected_value_margin:0.4327787160873413"", ""probability_margin:0.0028940439224243164""]","{""escalate_to_merchant"": 0.56828028, ""payment_link"": 0.74408859, ""retry_payment"": 0.70509297, ""whatsapp_reminder"": 0.74119455}","{""escalate_to_merchant"": 501.8, ""payment_link"": 678.77, ""retry_payment"": 650.62, ""whatsapp_reminder"": 678.34}",True,True,recovery_policy_v3,True
TXN0000213635,C000518,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:5.507402777671814"", ""probability_margin:-0.030772805213928223""]","{""escalate_to_merchant"": 0.60005754, ""payment_link"": 0.75724536, ""retry_payment"": 0.72647256, ""whatsapp_reminder"": 0.76292396}","{""escalate_to_merchant"": 23.6, ""payment_link"": 50.34, ""retry_payment"": 55.84, ""whatsapp_reminder"": 53.05}",True,True,recovery_policy_v3,True
TXN0000048143,C009911,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.54113978, ""payment_link"": 0.70419681, ""retry_payment"": 0.64743054, ""whatsapp_reminder"": 0.69976985}","{""escalate_to_merchant"": 638.44, ""payment_link"": 852.35, ""retry_payment"": 790.75, ""whatsapp_reminder"": 849.17}",False,False,recovery_policy_v3,True
TXN0000093187,C006532,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.41694266, ""payment_link"": 0.62071615, ""retry_payment"": 0.5486086, ""whatsapp_reminder"": 0.60010815}","{""escalate_to_merchant"": 39.63, ""payment_link"": 85.21, ""retry_payment"": 82.03, ""whatsapp_reminder"": 84.27}",False,False,recovery_policy_v3,True
TXN0000033563,C005439,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.44584963, ""payment_link"": 0.64088756, ""retry_payment"": 0.54369378, ""whatsapp_reminder"": 0.63956654}","{""escalate_to_merchant"": 98.05, ""payment_link"": 165.88, ""retry_payment"": 147.06, ""whatsapp_reminder"": 167.77}",True,True,recovery_policy_v3,True
TXN0000216287,C001393,1,allow,whatsapp_reminder,customer_decline,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:17.83"", ""probability_margin:0.02096495""]","{""escalate_to_merchant"": 0.28766912, ""payment_link"": 0.44208357, ""retry_payment"": 0.4102304, ""whatsapp_reminder"": 0.46304852}","{""escalate_to_merchant"": 188.74, ""payment_link"": 317.47, ""retry_payment"": 301.8, ""whatsapp_reminder"": 335.3}",False,True,recovery_policy_v3,True
TXN0000118438,C004293,1,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.48015136, ""payment_link"": 0.64528561, ""retry_payment"": 0.61410105, ""whatsapp_reminder"": 0.65287125}","{""escalate_to_merchant"": 47.98, ""payment_link"": 87.08, ""retry_payment"": 90.34, ""whatsapp_reminder"": 90.49}",True,True,recovery_policy_v3,True
TXN0000134641,C005196,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.37368754, ""payment_link"": 0.48252586, ""retry_payment"": 0.45274779, ""whatsapp_reminder"": 0.48214176}","{""escalate_to_merchant"": 58.71, ""payment_link"": 97.09, ""retry_payment"": 98.42, ""whatsapp_reminder"": 99.25}",False,False,recovery_policy_v3,True
TXN0000208953,C007158,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.32947433, ""payment_link"": 0.50822824, ""retry_payment"": 0.46205828, ""whatsapp_reminder"": 0.49332958}","{""escalate_to_merchant"": 113.38, ""payment_link"": 202.46, ""retry_payment"": 191.06, ""whatsapp_reminder"": 198.45}",True,True,recovery_policy_v3,True
TXN0000030126,C008718,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.509179, ""payment_link"": 0.68235958, ""retry_payment"": 0.60684556, ""whatsapp_reminder"": 0.67380828}","{""escalate_to_merchant"": 70.73, ""payment_link"": 117.28, ""retry_payment"": 111.09, ""whatsapp_reminder"": 117.93}",True,True,recovery_policy_v3,True
TXN0000030126,C008718,2,stop,,technical_retryable,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.509179, ""payment_link"": 0.68235958, ""retry_payment"": 0.60684556, ""whatsapp_reminder"": 0.67380828}","{""escalate_to_merchant"": 70.73, ""payment_link"": 117.28, ""retry_payment"": 106.09, ""whatsapp_reminder"": 117.93}",False,False,recovery_policy_v3,True
TXN0000227157,C002698,1,fallback,whatsapp_reminder,customer_decline,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.50908834, ""payment_link"": 0.66585851, ""retry_payment"": 0.6481995, ""whatsapp_reminder"": 0.68337446}","{""escalate_to_merchant"": 346.13, ""payment_link"": 474.41, ""retry_payment"": 469.54, ""whatsapp_reminder"": 489.43}",True,True,recovery_policy_v3,True
TXN0000043593,C008561,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:25.05"", ""probability_margin:0.02770001""]","{""escalate_to_merchant"": 0.562132, ""payment_link"": 0.67666143, ""retry_payment"": 0.64896142, ""whatsapp_reminder"": 0.72195297}","{""escalate_to_merchant"": 645.62, ""payment_link"": 796.26, ""retry_payment"": 771.21, ""whatsapp_reminder"": 852.54}",False,True,recovery_policy_v3,True
TXN0000043593,C008561,2,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.562132, ""payment_link"": 0.67666143, ""retry_payment"": 0.64896142, ""whatsapp_reminder"": 0.72195297}","{""escalate_to_merchant"": 645.62, ""payment_link"": 791.26, ""retry_payment"": 771.21, ""whatsapp_reminder"": 852.54}",True,True,recovery_policy_v3,True
TXN0000043593,C008561,3,block,,technical_retryable,"[""recent_intervention_limit_requires_escalation"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.562132, ""payment_link"": 0.67666143, ""retry_payment"": 0.64896142, ""whatsapp_reminder"": 0.72195297}","{""escalate_to_merchant"": 645.62, ""payment_link"": 791.26, ""retry_payment"": 766.21, ""whatsapp_reminder"": 852.54}",True,False,recovery_policy_v3,True
TXN0000236986,C006964,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:0.2833899259567261"", ""probability_margin:0.03731256723403931""]","{""escalate_to_merchant"": 0.47504944, ""payment_link"": 0.67422515, ""retry_payment"": 0.63691258, ""whatsapp_reminder"": 0.67001158}","{""escalate_to_merchant"": 80.46, ""payment_link"": 138.68, ""retry_payment"": 138.39, ""whatsapp_reminder"": 139.99}",True,True,recovery_policy_v3,True
TXN0000189818,C008375,1,fallback,escalate_to_merchant,merchant_configuration,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.34371907, ""payment_link"": 0.5437389, ""retry_payment"": 0.49735346, ""whatsapp_reminder"": 0.51729268}","{""escalate_to_merchant"": 1553.7, ""payment_link"": 2486.39, ""retry_payment"": 2281.34, ""whatsapp_reminder"": 2367.18}",True,True,recovery_policy_v3,True
TXN0000136961,C001970,1,fallback,escalate_to_merchant,merchant_configuration,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.50319737, ""payment_link"": 0.65955287, ""retry_payment"": 0.61173964, ""whatsapp_reminder"": 0.64462656}","{""escalate_to_merchant"": 133.51, ""payment_link"": 196.76, ""retry_payment"": 189.7, ""whatsapp_reminder"": 194.31}",True,True,recovery_policy_v3,True
TXN0000214853,C000860,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.3436124, ""payment_link"": 0.53053802, ""retry_payment"": 0.45811769, ""whatsapp_reminder"": 0.50728947}","{""escalate_to_merchant"": 307.62, ""payment_link"": 502.56, ""retry_payment"": 440.46, ""whatsapp_reminder"": 482.31}",False,False,recovery_policy_v3,True
TXN0000002133,C009012,1,allow,payment_link,authentication_required,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:35.6"", ""probability_margin:0.01807451""]","{""escalate_to_merchant"": 0.4875882, ""payment_link"": 0.6864894, ""retry_payment"": 0.63559461, ""whatsapp_reminder"": 0.66841489}","{""escalate_to_merchant"": 996.01, ""payment_link"": 1426.51, ""retry_payment"": 1327.94, ""whatsapp_reminder"": 1390.91}",False,True,recovery_policy_v3,True
TXN0000206381,C006837,1,fallback,escalate_to_merchant,merchant_configuration,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.29351944, ""payment_link"": 0.54834932, ""retry_payment"": 0.45639014, ""whatsapp_reminder"": 0.49477649}","{""escalate_to_merchant"": 2640.74, ""payment_link"": 4969.11, ""retry_payment"": 4141.94, ""whatsapp_reminder"": 4484.81}",True,True,recovery_policy_v3,True
TXN0000170423,C007180,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.43303677, ""payment_link"": 0.62384146, ""retry_payment"": 0.61546654, ""whatsapp_reminder"": 0.64055955}","{""escalate_to_merchant"": 1716.24, ""payment_link"": 2497.47, ""retry_payment"": 2471.79, ""whatsapp_reminder"": 2566.94}",False,False,recovery_policy_v3,True
TXN0000153031,C002023,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:5.578367233276367"", ""probability_margin:-0.024965286254882812""]","{""escalate_to_merchant"": 0.56775123, ""payment_link"": 0.70131356, ""retry_payment"": 0.67634827, ""whatsapp_reminder"": 0.7226513}","{""escalate_to_merchant"": 30.07, ""payment_link"": 57.03, ""retry_payment"": 62.61, ""whatsapp_reminder"": 61.35}",True,True,recovery_policy_v3,True
TXN0000190124,C007036,1,allow,whatsapp_reminder,authentication_required,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:17.0"", ""probability_margin:0.04325378""]","{""escalate_to_merchant"": 0.53509307, ""payment_link"": 0.66571909, ""retry_payment"": 0.65438533, ""whatsapp_reminder"": 0.70897287}","{""escalate_to_merchant"": 157.47, ""payment_link"": 216.01, ""retry_payment"": 220.15, ""whatsapp_reminder"": 233.01}",False,True,recovery_policy_v3,True
TXN0000190124,C007036,2,fallback,payment_link,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.53509307, ""payment_link"": 0.66571909, ""retry_payment"": 0.65438533, ""whatsapp_reminder"": 0.70897287}","{""escalate_to_merchant"": 157.47, ""payment_link"": 216.01, ""retry_payment"": 220.15, ""whatsapp_reminder"": 218.01}",True,True,recovery_policy_v3,True
TXN0000136889,C002604,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.50661778, ""payment_link"": 0.65601408, ""retry_payment"": 0.6162672, ""whatsapp_reminder"": 0.66322082}","{""escalate_to_merchant"": 1074.87, ""payment_link"": 1413.21, ""retry_payment"": 1334.92, ""whatsapp_reminder"": 1431.1}",False,False,recovery_policy_v3,True
TXN0000162422,C005900,1,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.52433819, ""payment_link"": 0.62467027, ""retry_payment"": 0.61040372, ""whatsapp_reminder"": 0.64143002}","{""escalate_to_merchant"": 51.03, ""payment_link"": 79.58, ""retry_payment"": 85.51, ""whatsapp_reminder"": 84.26}",True,True,recovery_policy_v3,True
TXN0000015921,C006365,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.45450908, ""payment_link"": 0.62335205, ""retry_payment"": 0.56573325, ""whatsapp_reminder"": 0.6419692}","{""escalate_to_merchant"": 110.44, ""payment_link"": 174.76, ""retry_payment"": 165.59, ""whatsapp_reminder"": 182.56}",False,False,recovery_policy_v3,True
TXN0000085538,C004652,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:106.33"", ""probability_margin:0.0665842""]","{""escalate_to_merchant"": 0.39337403, ""payment_link"": 0.56504971, ""retry_payment"": 0.49846551, ""whatsapp_reminder"": 0.56035781}","{""escalate_to_merchant"": 650.42, ""payment_link"": 959.19, ""retry_payment"": 852.87, ""whatsapp_reminder"": 953.38}",False,True,recovery_policy_v3,True
TXN0000062688,C007646,1,fallback,whatsapp_reminder,customer_decline,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.46903324, ""payment_link"": 0.60384119, ""retry_payment"": 0.55587047, ""whatsapp_reminder"": 0.61160731}","{""escalate_to_merchant"": 261.58, ""payment_link"": 357.95, ""retry_payment"": 336.64, ""whatsapp_reminder"": 364.94}",True,True,recovery_policy_v3,True
TXN0000062688,C007646,2,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.46903324, ""payment_link"": 0.60384119, ""retry_payment"": 0.55587047, ""whatsapp_reminder"": 0.61160731}","{""escalate_to_merchant"": 261.58, ""payment_link"": 357.95, ""retry_payment"": 336.64, ""whatsapp_reminder"": 349.94}",False,False,recovery_policy_v3,True
TXN0000009979,C006477,1,stop,,authentication_required,"[""customer_opted_out""]","{""escalate_to_merchant"": 0.38182643, ""payment_link"": 0.60018939, ""retry_payment"": 0.53458714, ""whatsapp_reminder"": 0.58125925}","{""escalate_to_merchant"": 725.67, ""payment_link"": 1168.97, ""retry_payment"": 1048.0, ""whatsapp_reminder"": 1134.01}",False,False,recovery_policy_v3,True
TXN0000051363,C002212,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.35492396, ""payment_link"": 0.55087525, ""retry_payment"": 0.48124862, ""whatsapp_reminder"": 0.54384249}","{""escalate_to_merchant"": 1005.34, ""payment_link"": 1588.19, ""retry_payment"": 1394.06, ""whatsapp_reminder"": 1570.02}",True,True,recovery_policy_v3,True
TXN0000203550,C000237,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:0.3883405923843384"", ""probability_margin:-0.011160790920257568""]","{""escalate_to_merchant"": 0.48016393, ""payment_link"": 0.60694331, ""retry_payment"": 0.59578252, ""whatsapp_reminder"": 0.61633301}","{""escalate_to_merchant"": 302.47, ""payment_link"": 402.94, ""retry_payment"": 403.32, ""whatsapp_reminder"": 411.59}",True,True,recovery_policy_v3,True
TXN0000203550,C000237,2,fallback,payment_link,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.48016393, ""payment_link"": 0.60694331, ""retry_payment"": 0.59578252, ""whatsapp_reminder"": 0.61633301}","{""escalate_to_merchant"": 302.47, ""payment_link"": 402.94, ""retry_payment"": 398.32, ""whatsapp_reminder"": 411.59}",True,True,recovery_policy_v3,True
TXN0000210605,C004579,1,fallback,payment_link,authentication_required,"[""decision_uncertain"", ""expected_value_margin:10.248624324798584"", ""probability_margin:0.008631646633148193""]","{""escalate_to_merchant"": 0.49076468, ""payment_link"": 0.64858544, ""retry_payment"": 0.63476712, ""whatsapp_reminder"": 0.63995379}","{""escalate_to_merchant"": 685.63, ""payment_link"": 928.15, ""retry_payment"": 916.14, ""whatsapp_reminder"": 917.9}",True,True,recovery_policy_v3,True
TXN0000210605,C004579,2,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.49076468, ""payment_link"": 0.64858544, ""retry_payment"": 0.63476712, ""whatsapp_reminder"": 0.63995379}","{""escalate_to_merchant"": 685.63, ""payment_link"": 923.15, ""retry_payment"": 916.14, ""whatsapp_reminder"": 917.9}",True,True,recovery_policy_v3,True
TXN0000208796,C004565,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:36.23"", ""probability_margin:0.04476488""]","{""escalate_to_merchant"": 0.45788065, ""payment_link"": 0.62769043, ""retry_payment"": 0.58292556, ""whatsapp_reminder"": 0.64855957}","{""escalate_to_merchant"": 427.39, ""payment_link"": 609.16, ""retry_payment"": 572.93, ""whatsapp_reminder"": 632.03}",False,True,recovery_policy_v3,True
TXN0000219711,C000800,1,fallback,escalate_to_merchant,merchant_configuration,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.52101874, ""payment_link"": 0.67384589, ""retry_payment"": 0.62758094, ""whatsapp_reminder"": 0.66027278}","{""escalate_to_merchant"": 406.92, ""payment_link"": 547.62, ""retry_payment"": 517.26, ""whatsapp_reminder"": 538.62}",True,True,recovery_policy_v3,True
TXN0000102807,C009191,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.450268, ""payment_link"": 0.61853027, ""retry_payment"": 0.53276688, ""whatsapp_reminder"": 0.62110317}","{""escalate_to_merchant"": 800.79, ""payment_link"": 1123.38, ""retry_payment"": 974.09, ""whatsapp_reminder"": 1130.35}",False,False,recovery_policy_v3,True
TXN0000138731,C001349,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.52228141, ""payment_link"": 0.67579478, ""retry_payment"": 0.6180163, ""whatsapp_reminder"": 0.6689797}","{""escalate_to_merchant"": 11.56, ""payment_link"": 36.31, ""retry_payment"": 40.26, ""whatsapp_reminder"": 38.08}",True,True,recovery_policy_v3,True
TXN0000203171,C004211,1,fallback,whatsapp_reminder,customer_decline,"[""decision_uncertain"", ""expected_value_margin:24.567431271076202"", ""probability_margin:0.00793367624282837""]","{""escalate_to_merchant"": 0.57284862, ""payment_link"": 0.74599576, ""retry_payment"": 0.72128767, ""whatsapp_reminder"": 0.75392944}","{""escalate_to_merchant"": 1586.42, ""payment_link"": 2087.49, ""retry_payment"": 2025.98, ""whatsapp_reminder"": 2112.05}",True,True,recovery_policy_v3,True
TXN0000007819,C009892,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.46334156, ""payment_link"": 0.60438341, ""retry_payment"": 0.51995361, ""whatsapp_reminder"": 0.60838968}","{""escalate_to_merchant"": 186.28, ""payment_link"": 264.6, ""retry_payment"": 234.1, ""whatsapp_reminder"": 268.68}",False,False,recovery_policy_v3,True
TXN0000159138,C000233,1,fallback,whatsapp_reminder,authentication_required,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.40429139, ""payment_link"": 0.53353053, ""retry_payment"": 0.51736844, ""whatsapp_reminder"": 0.54755056}","{""escalate_to_merchant"": 51.01, ""payment_link"": 89.3, ""retry_payment"": 94.27, ""whatsapp_reminder"": 94.19}",True,True,recovery_policy_v3,True
TXN0000021452,C005682,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.58667421, ""payment_link"": 0.73517919, ""retry_payment"": 0.69648051, ""whatsapp_reminder"": 0.7496897}","{""escalate_to_merchant"": 648.5, ""payment_link"": 832.99, ""retry_payment"": 796.56, ""whatsapp_reminder"": 851.89}",False,False,recovery_policy_v3,True
TXN0000109870,C000181,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.39063388, ""payment_link"": 0.52791822, ""retry_payment"": 0.48759621, ""whatsapp_reminder"": 0.50385207}","{""escalate_to_merchant"": 285.94, ""payment_link"": 409.22, ""retry_payment"": 385.13, ""whatsapp_reminder"": 392.32}",True,True,recovery_policy_v3,True
TXN0000027339,C001372,1,allow,payment_link,authentication_required,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:23.03"", ""probability_margin:0.01973683""]","{""escalate_to_merchant"": 0.48609543, ""payment_link"": 0.67505854, ""retry_payment"": 0.63420522, ""whatsapp_reminder"": 0.65532172}","{""escalate_to_merchant"": 597.69, ""payment_link"": 853.75, ""retry_payment"": 809.42, ""whatsapp_reminder"": 830.72}",False,True,recovery_policy_v3,True
TXN0000246481,C005053,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.52099836, ""payment_link"": 0.65239406, ""retry_payment"": 0.60739684, ""whatsapp_reminder"": 0.65353543}","{""escalate_to_merchant"": 95.35, ""payment_link"": 139.7, ""retry_payment"": 137.31, ""whatsapp_reminder"": 142.22}",True,True,recovery_policy_v3,True
TXN0000201688,C003178,1,stop,,authentication_required,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.37379804, ""payment_link"": 0.54438597, ""retry_payment"": 0.50834692, ""whatsapp_reminder"": 0.54029065}","{""escalate_to_merchant"": 104.71, ""payment_link"": 177.9, ""retry_payment"": 173.4, ""whatsapp_reminder"": 178.73}",False,False,recovery_policy_v3,True
TXN0000037247,C004370,1,fallback,payment_link,authentication_required,"[""decision_uncertain"", ""expected_value_margin:0.6116862297058105"", ""probability_margin:0.0038257837295532227""]","{""escalate_to_merchant"": 0.49654615, ""payment_link"": 0.65159994, ""retry_payment"": 0.61045945, ""whatsapp_reminder"": 0.64777416}","{""escalate_to_merchant"": 346.42, ""payment_link"": 476.4, ""retry_payment"": 453.62, ""whatsapp_reminder"": 475.79}",True,True,recovery_policy_v3,True
TXN0000047709,C006150,1,fallback,whatsapp_reminder,customer_decline,"[""decision_uncertain"", ""expected_value_margin:1.8087573051452637"", ""probability_margin:-0.0009428262710571289""]","{""escalate_to_merchant"": 0.48654714, ""payment_link"": 0.63392442, ""retry_payment"": 0.59061527, ""whatsapp_reminder"": 0.6329816}","{""escalate_to_merchant"": 202.7, ""payment_link"": 285.68, ""retry_payment"": 273.41, ""whatsapp_reminder"": 287.49}",True,True,recovery_policy_v3,True
TXN0000190517,C001938,1,allow,whatsapp_reminder,customer_decline,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:14.55"", ""probability_margin:0.03808075""]","{""escalate_to_merchant"": 0.44774404, ""payment_link"": 0.59803987, ""retry_payment"": 0.59863365, ""whatsapp_reminder"": 0.63612062}","{""escalate_to_merchant"": 119.62, ""payment_link"": 182.17, ""retry_payment"": 190.36, ""whatsapp_reminder"": 196.72}",False,True,recovery_policy_v3,True
TXN0000190517,C001938,2,fallback,payment_link,customer_decline,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.44774404, ""payment_link"": 0.59803987, ""retry_payment"": 0.59863365, ""whatsapp_reminder"": 0.63612062}","{""escalate_to_merchant"": 119.62, ""payment_link"": 182.17, ""retry_payment"": 190.36, ""whatsapp_reminder"": 181.72}",True,True,recovery_policy_v3,True
TXN0000004415,C001439,1,fallback,payment_link,customer_decline,"[""decision_uncertain"", ""expected_value_margin:0.23746585845947266"", ""probability_margin:0.015167474746704102""]","{""escalate_to_merchant"": 0.56641048, ""payment_link"": 0.69681633, ""retry_payment"": 0.65448266, ""whatsapp_reminder"": 0.68164885}","{""escalate_to_merchant"": 67.89, ""payment_link"": 103.28, ""retry_payment"": 104.34, ""whatsapp_reminder"": 103.04}",True,True,recovery_policy_v3,True
TXN0000004415,C001439,2,fallback,whatsapp_reminder,customer_decline,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.56641048, ""payment_link"": 0.69681633, ""retry_payment"": 0.65448266, ""whatsapp_reminder"": 0.68164885}","{""escalate_to_merchant"": 67.89, ""payment_link"": 98.28, ""retry_payment"": 104.34, ""whatsapp_reminder"": 103.04}",True,True,recovery_policy_v3,True
TXN0000004415,C001439,3,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.56641048, ""payment_link"": 0.69681633, ""retry_payment"": 0.65448266, ""whatsapp_reminder"": 0.68164885}","{""escalate_to_merchant"": 67.89, ""payment_link"": 98.28, ""retry_payment"": 104.34, ""whatsapp_reminder"": 88.04}",False,False,recovery_policy_v3,True
TXN0000041853,C001744,1,fallback,escalate_to_merchant,merchant_configuration,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.43427771, ""payment_link"": 0.58882868, ""retry_payment"": 0.56672013, ""whatsapp_reminder"": 0.60255593}","{""escalate_to_merchant"": 163.04, ""payment_link"": 243.96, ""retry_payment"": 242.39, ""whatsapp_reminder"": 252.16}",True,True,recovery_policy_v3,True
TXN0000189985,C008253,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.49098969, ""payment_link"": 0.63206798, ""retry_payment"": 0.57630831, ""whatsapp_reminder"": 0.59921932}","{""escalate_to_merchant"": 85.47, ""payment_link"": 131.22, ""retry_payment"": 126.67, ""whatsapp_reminder"": 126.07}",True,True,recovery_policy_v3,True
TXN0000189985,C008253,2,stop,,technical_retryable,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.49098969, ""payment_link"": 0.63206798, ""retry_payment"": 0.57630831, ""whatsapp_reminder"": 0.59921932}","{""escalate_to_merchant"": 85.47, ""payment_link"": 131.22, ""retry_payment"": 121.67, ""whatsapp_reminder"": 126.07}",False,False,recovery_policy_v3,True
TXN0000067097,C009627,1,stop,,customer_decline,"[""no_eligible_positive_value_action"", ""failure_matrix:block""]","{""escalate_to_merchant"": 0.54564267, ""payment_link"": 0.70460045, ""retry_payment"": 0.66482204, ""whatsapp_reminder"": 0.69823593}","{""escalate_to_merchant"": 460.08, ""payment_link"": 615.39, ""retry_payment"": 588.03, ""whatsapp_reminder"": 611.98}",False,False,recovery_policy_v3,True
TXN0000179967,C008160,1,fallback,retry_payment,technical_retryable,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None""]","{""escalate_to_merchant"": 0.45756382, ""payment_link"": 0.64436203, ""retry_payment"": 0.57120693, ""whatsapp_reminder"": 0.66308266}","{""escalate_to_merchant"": 128.28, ""payment_link"": 204.86, ""retry_payment"": 188.35, ""whatsapp_reminder"": 213.38}",True,True,recovery_policy_v3,True
TXN0000205845,C002051,1,allow,payment_link,technical_retryable,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:74.21"", ""probability_margin:0.04585105""]","{""escalate_to_merchant"": 0.43156031, ""payment_link"": 0.62667221, ""retry_payment"": 0.58082116, ""whatsapp_reminder"": 0.6153065}","{""escalate_to_merchant"": 748.79, ""payment_link"": 1112.62, ""retry_payment"": 1038.41, ""whatsapp_reminder"": 1094.49}",False,True,recovery_policy_v3,True
